MeetingDate,MeetingName,RaceNumber,RunnerNumber,WinDeduction
2018-03-31,CAULFIELD,5,8,6
2018-03-31,CAULFIELD,6,14,4
2018-03-31,CAULFIELD,6,17,0
2018-03-31,CAULFIELD,6,10,7
2018-03-31,CAULFIELD,6,4,0
2018-03-31,CAULFIELD,7,1,18
2018-03-31,CAULFIELD,7,3,6
2018-03-31,CAULFIELD,8,14,0
2018-03-31,CAULFIELD,9,15,0
2018-03-31,CAULFIELD,9,17,0
2018-03-31,CAULFIELD,9,18,0
2018-03-31,CAULFIELD,9,19,0
2018-03-31,CAULFIELD,9,9,0
2018-03-31,CAULFIELD,9,13,0
2018-03-31,CLARE,1,5,0
2018-03-31,CLARE,2,6,0
2018-03-31,CLARE,2,7,0
2018-03-31,CLARE,3,2,36
2018-03-31,CLARE,4,10,0
2018-03-31,CLARE,4,12,0
2018-03-31,CLARE,4,13,0
2018-03-31,CLARE,4,3,0
2018-03-31,CLARE,4,7,18
2018-03-31,CLARE,5,7,3
2018-03-31,CLARE,5,2,0
2018-03-31,CLARE,6,10,0
2018-03-31,CLARE,7,13,0
2018-03-31,CLARE,7,5,0
2018-03-31,CLARE,7,8,14
2018-03-31,CLARE,7,10,0
2018-03-31,CLARE,7,2,0
2018-03-31,CLARE,7,3,0
2018-03-31,CLARE,7,4,0
2018-03-31,DONGARA,5,13,0
2018-03-31,DONGARA,5,14,0
2018-03-31,DONGARA,5,15,0
2018-03-31,DONGARA,5,16,0
2018-03-31,DONGARA,6,9,0
2018-03-31,DOOMBEN,1,6,5
2018-03-31,DOOMBEN,1,8,10
2018-03-31,DOOMBEN,4,12,0
2018-03-31,DOOMBEN,4,7,6
2018-03-31,DOOMBEN,4,8,7
2018-03-31,DOOMBEN,4,9,0
2018-03-31,DOOMBEN,4,10,4
2018-03-31,DOOMBEN,4,1,7
2018-03-31,DOOMBEN,5,8,0
2018-03-31,DOOMBEN,5,1,16
2018-03-31,DOOMBEN,6,7,11
2018-03-31,DOOMBEN,6,10,4
2018-03-31,DOOMBEN,6,11,7
2018-03-31,DOOMBEN,6,2,4
2018-03-31,DOOMBEN,6,3,0
2018-03-31,DOOMBEN,7,20,0
2018-03-31,DOOMBEN,7,21,0
2018-03-31,DOOMBEN,7,22,0
2018-03-31,DOOMBEN,7,13,0
2018-03-31,DOOMBEN,7,15,0
2018-03-31,DOOMBEN,7,16,0
2018-03-31,DOOMBEN,7,7,0
2018-03-31,DOOMBEN,7,8,20
2018-03-31,DOOMBEN,7,9,0
2018-03-31,DOOMBEN,7,11,0
2018-03-31,DOOMBEN,7,1,2
2018-03-31,DOOMBEN,8,12,3
2018-03-31,DOOMBEN,8,14,2
2018-03-31,DOOMBEN,8,4,4
2018-03-31,DOOMBEN,9,13,4
2018-03-31,DOOMBEN,9,12,4
2018-03-31,DOOMBEN,9,1,4
2018-03-31,DOOMBEN,9,2,0
2018-03-31,DOOMBEN,9,5,2
2018-03-31,DOOMBEN,9,6,0
2018-03-31,GOLD COAST,1,1,0
2018-03-31,GOLD COAST,1,4,0
2018-03-31,GOLD COAST,1,13,0
2018-03-31,GOLD COAST,1,8,0
2018-03-31,GOLD COAST,1,10,0
2018-03-31,GOLD COAST,1,12,0
2018-03-31,GOLD COAST,2,21,0
2018-03-31,GOLD COAST,2,15,0
2018-03-31,GOLD COAST,2,18,0
2018-03-31,GOLD COAST,2,19,0
2018-03-31,GOLD COAST,2,20,0
2018-03-31,GOLD COAST,2,9,0
2018-03-31,GOLD COAST,2,11,0
2018-03-31,GOLD COAST,2,14,0
2018-03-31,GOLD COAST,2,3,0
2018-03-31,GOLD COAST,2,8,0
2018-03-31,GOLD COAST,2,2,0
2018-03-31,GOLD COAST,3,8,8
2018-03-31,GOLD COAST,3,10,0
2018-03-31,GOLD COAST,3,4,0
2018-03-31,GOLD COAST,3,5,0
2018-03-31,GOLD COAST,4,8,0
2018-03-31,GOLD COAST,4,10,0
2018-03-31,GOLD COAST,4,12,0
2018-03-31,GOLD COAST,4,3,0
2018-03-31,GOLD COAST,4,4,0
2018-03-31,GOLD COAST,4,5,0
2018-03-31,GOLD COAST,4,6,0
2018-03-31,GOLD COAST,5,10,4
2018-03-31,GOLD COAST,5,1,6
2018-03-31,GOLD COAST,5,4,10
2018-03-31,GOLD COAST,6,20,0
2018-03-31,GOLD COAST,6,21,0
2018-03-31,GOLD COAST,6,15,0
2018-03-31,GOLD COAST,6,17,0
2018-03-31,GOLD COAST,6,8,0
2018-03-31,GOLD COAST,6,10,0
2018-03-31,GOLD COAST,6,13,0
2018-03-31,GOLD COAST,6,2,0
2018-03-31,GOLD COAST,7,15,0
2018-03-31,GOLD COAST,7,6,0
2018-03-31,GOLD COAST,7,8,0
2018-03-31,GOLD COAST,7,9,0
2018-03-31,GOLD COAST,7,10,0
2018-03-31,GOLD COAST,7,1,0
2018-03-31,GOLD COAST,7,2,0
2018-03-31,GOLD COAST,7,4,0
2018-03-31,GOLD COAST,8,13,0
2018-03-31,GOLD COAST,8,14,0
2018-03-31,GOLD COAST,8,17,0
2018-03-31,GOLD COAST,8,7,0
2018-03-31,GOLD COAST,8,8,0
2018-03-31,GOLD COAST,8,10,0
2018-03-31,GOLD COAST,8,12,0
2018-03-31,GOLD COAST,8,1,0
2018-03-31,GOLD COAST,8,2,0
2018-03-31,GOLD COAST,8,3,0
2018-03-31,GOLD COAST,8,4,0
2018-03-31,GOLD COAST,8,5,0
2018-03-31,GOLD COAST,8,6,0
2018-03-31,KERANG,1,13,0
2018-03-31,KERANG,1,14,0
2018-03-31,KERANG,1,11,0
2018-03-31,KERANG,1,12,0
2018-03-31,KERANG,2,12,0
2018-03-31,KERANG,2,13,0
2018-03-31,KERANG,2,6,0
2018-03-31,KERANG,3,12,0
2018-03-31,KERANG,3,13,0
2018-03-31,KERANG,3,14,0
2018-03-31,KERANG,3,7,11
2018-03-31,KERANG,4,14,0
2018-03-31,KERANG,4,8,10
2018-03-31,KERANG,4,12,0
2018-03-31,KERANG,4,13,0
2018-03-31,KERANG,5,6,0
2018-03-31,KERANG,6,2,14
2018-03-31,KERANG,7,8,0
2018-03-31,MORUYA,1,9,0
2018-03-31,MORUYA,2,7,0
2018-03-31,MORUYA,3,9,0
2018-03-31,MORUYA,3,3,0
2018-03-31,MORUYA,5,9,10
2018-03-31,MORUYA,6,11,0
2018-03-31,MORUYA,6,1,8
2018-03-31,MUDGEE,1,4,0
2018-03-31,MUDGEE,1,14,0
2018-03-31,MUDGEE,1,7,0
2018-03-31,MUDGEE,2,8,0
2018-03-31,MUDGEE,3,15,9
2018-03-31,MUDGEE,3,1,12
2018-03-31,MUDGEE,4,3,25
2018-03-31,MUDGEE,6,13,0
2018-03-31,MUDGEE,6,10,27
2018-03-31,MUDGEE,7,4,8
2018-03-31,NEWCASTLE,1,6,22
2018-03-31,NEWCASTLE,2,5,5
2018-03-31,NEWCASTLE,2,8,5
2018-03-31,NEWCASTLE,2,2,15
2018-03-31,NEWCASTLE,3,14,0
2018-03-31,NEWCASTLE,3,15,0
2018-03-31,NEWCASTLE,3,16,0
2018-03-31,NEWCASTLE,3,9,0
2018-03-31,NEWCASTLE,4,15,0
2018-03-31,NEWCASTLE,4,10,0
2018-03-31,NEWCASTLE,4,8,0
2018-03-31,NEWCASTLE,5,8,5
2018-03-31,NEWCASTLE,5,9,0
2018-03-31,NEWCASTLE,6,18,0
2018-03-31,NEWCASTLE,6,10,16
2018-03-31,NEWCASTLE,6,12,9
2018-03-31,NEWCASTLE,6,1,0
2018-03-31,NEWCASTLE,6,6,13
2018-03-31,NEWCASTLE,8,18,0
2018-03-31,NEWCASTLE,8,19,0
2018-03-31,NEWCASTLE,8,20,0
2018-03-31,NEWCASTLE,8,7,0
2018-03-31,OAKBANK,3,4,8
2018-03-31,OAKBANK,4,14,3
2018-03-31,OAKBANK,4,13,3
2018-03-31,OAKBANK,5,5,3
2018-03-31,OAKBANK,6,7,0
2018-03-31,OAKBANK,6,10,0
2018-03-31,OAKBANK,7,14,0
2018-03-31,OAKBANK,8,11,3
2018-03-31,OAKBANK,8,12,0
2018-03-31,OAKBANK,9,13,0
2018-03-31,OAKBANK,9,5,0
2018-03-31,OAKBANK,9,9,17
2018-03-31,PORT MACQUARIE,1,8,25
2018-03-31,PORT MACQUARIE,2,13,0
2018-03-31,PORT MACQUARIE,2,14,0
2018-03-31,PORT MACQUARIE,2,3,0
2018-03-31,PORT MACQUARIE,4,16,0
2018-03-31,PORT MACQUARIE,4,17,0
2018-03-31,PORT MACQUARIE,4,18,0
2018-03-31,PORT MACQUARIE,4,11,0
2018-03-31,PORT MACQUARIE,5,13,0
2018-03-31,PORT MACQUARIE,5,14,0
2018-03-31,PORT MACQUARIE,5,4,0
2018-03-31,PORT MACQUARIE,5,5,0
2018-03-31,PORT MACQUARIE,5,7,9
2018-03-31,PORT MACQUARIE,5,3,2
2018-03-31,PORT MACQUARIE,6,5,16
2018-03-31,PORT MACQUARIE,6,1,23
2018-03-31,PORT MACQUARIE,6,12,0
2018-03-31,PORT MACQUARIE,6,11,8
2018-03-31,PORT MACQUARIE,7,1,0
2018-03-31,PORT MACQUARIE,7,3,16
2018-03-31,ROSEHILL,1,16,0
2018-03-31,ROSEHILL,3,14,0
2018-03-31,ROSEHILL,3,7,0
2018-03-31,ROSEHILL,3,9,5
2018-03-31,ROSEHILL,4,9,4
2018-03-31,ROSEHILL,4,6,9
2018-03-31,ROSEHILL,5,9,0
2018-03-31,ROSEHILL,6,7,3
2018-03-31,ROSEHILL,7,4,11
2018-03-31,ROSEHILL,8,13,0
2018-03-31,ROSEHILL,8,15,0
2018-03-31,ROSEHILL,9,6,0
2018-03-31,ROSEHILL,9,1,0
2018-03-31,WARRACKNABEAL,1,3,0
2018-03-31,WARRACKNABEAL,1,5,52
2018-03-31,WARRACKNABEAL,1,6,0
2018-03-31,WARRACKNABEAL,2,6,0
2018-03-31,WARRACKNABEAL,2,11,0
2018-03-31,WARRACKNABEAL,3,11,13
2018-03-31,WARRACKNABEAL,3,6,0
2018-03-31,WARRACKNABEAL,3,2,0
2018-03-31,WARRACKNABEAL,4,8,0
2018-03-31,WARRACKNABEAL,5,7,9
2018-03-31,WARRACKNABEAL,5,2,0
2018-03-31,WARRACKNABEAL,6,5,0
2018-03-31,WARRACKNABEAL,7,11,7
2018-03-31,WARRACKNABEAL,7,9,11
2018-03-31,WARRACKNABEAL,7,4,12
2018-03-31,WARRACKNABEAL,8,14,0
2018-03-31,WARRACKNABEAL,8,4,0
2018-04-01,ALBANY,1,1,0
2018-04-01,ALBANY,1,7,0
2018-04-01,ALBANY,2,13,0
2018-04-01,ALBANY,3,16,0
2018-04-01,ALBANY,3,17,0
2018-04-01,ALBANY,3,18,0
2018-04-01,ALBANY,3,3,0
2018-04-01,ALBANY,4,16,0
2018-04-01,ALBANY,5,13,0
2018-04-01,ALBANY,5,8,6
2018-04-01,ALBANY,6,16,0
2018-04-01,ALBANY,7,2,0
2018-04-01,ALBANY,8,9,0
2018-04-01,ALBANY,9,15,0
2018-04-01,MORNINGTON,1,7,0
2018-04-01,MORNINGTON,2,18,0
2018-04-01,MORNINGTON,2,6,0
2018-04-01,MORNINGTON,2,8,0
2018-04-01,MORNINGTON,2,1,0
2018-04-01,MORNINGTON,3,17,0
2018-04-01,MORNINGTON,3,15,0
2018-04-01,MORNINGTON,3,7,0
2018-04-01,MORNINGTON,3,1,0
2018-04-01,MORNINGTON,3,2,0
2018-04-01,MORNINGTON,4,14,7
2018-04-01,MORNINGTON,4,10,14
2018-04-01,MORNINGTON,4,11,0
2018-04-01,MORNINGTON,4,2,0
2018-04-01,MORNINGTON,4,4,0
2018-04-01,MORNINGTON,5,10,0
2018-04-01,MORNINGTON,5,13,0
2018-04-01,MORNINGTON,5,14,0
2018-04-01,MORNINGTON,5,2,0
2018-04-01,MORNINGTON,6,14,0
2018-04-01,MORNINGTON,6,15,0
2018-04-01,MORNINGTON,6,16,0
2018-04-01,MORNINGTON,6,10,0
2018-04-01,MORNINGTON,6,12,7
2018-04-01,MORNINGTON,6,3,0
2018-04-01,MORNINGTON,7,13,0
2018-04-01,MORNINGTON,7,15,0
2018-04-01,MORNINGTON,7,16,0
2018-04-01,MORNINGTON,7,8,0
2018-04-01,MORNINGTON,7,9,0
2018-04-01,MORNINGTON,7,10,0
2018-04-01,MORNINGTON,7,6,0
2018-04-01,MUSWELLBROOK,2,18,0
2018-04-01,MUSWELLBROOK,2,7,3
2018-04-01,MUSWELLBROOK,2,8,0
2018-04-01,MUSWELLBROOK,2,4,0
2018-04-01,MUSWELLBROOK,3,7,4
2018-04-01,MUSWELLBROOK,3,9,0
2018-04-01,MUSWELLBROOK,3,6,20
2018-04-01,MUSWELLBROOK,4,13,0
2018-04-01,MUSWELLBROOK,4,4,0
2018-04-01,MUSWELLBROOK,4,1,0
2018-04-01,MUSWELLBROOK,5,11,0
2018-04-01,MUSWELLBROOK,5,4,6
2018-04-01,MUSWELLBROOK,6,18,0
2018-04-01,MUSWELLBROOK,6,13,0
2018-04-01,MUSWELLBROOK,6,15,0
2018-04-01,MUSWELLBROOK,6,2,0
2018-04-01,MUSWELLBROOK,7,18,0
2018-04-01,MUSWELLBROOK,7,11,3
2018-04-01,MUSWELLBROOK,7,12,0
2018-04-01,MUSWELLBROOK,7,8,11
2018-04-01,MUSWELLBROOK,8,17,0
2018-04-01,MUSWELLBROOK,8,15,0
2018-04-01,MUSWELLBROOK,8,16,28
2018-04-01,MUSWELLBROOK,8,3,9
2018-04-01,NOWRA,1,8,3
2018-04-01,NOWRA,2,5,0
2018-04-01,NOWRA,2,2,25
2018-04-01,NOWRA,4,7,0
2018-04-01,NOWRA,4,3,0
2018-04-01,NOWRA,5,11,0
2018-04-01,NOWRA,6,9,0
2018-04-01,NOWRA,6,5,0
2018-04-01,NOWRA,6,8,0
2018-04-01,NOWRA,7,13,0
2018-04-01,NOWRA,7,3,0
2018-04-01,NOWRA,7,8,4
2018-04-01,PENOLA,1,1,38
2018-04-01,PENOLA,3,6,0
2018-04-01,PENOLA,3,10,0
2018-04-01,PENOLA,3,4,7
2018-04-01,PENOLA,4,8,19
2018-04-01,PENOLA,4,9,0
2018-04-01,PENOLA,4,1,4
2018-04-01,PENOLA,4,2,0
2018-04-01,PENOLA,5,6,0
2018-04-01,PENOLA,7,2,0
2018-04-01,PENOLA,8,8,14
2018-04-01,PENOLA,8,3,9
2018-04-01,PENOLA,8,6,0
2018-04-01,STAWELL,1,8,0
2018-04-01,STAWELL,2,6,9
2018-04-01,STAWELL,3,18,0
2018-04-01,STAWELL,3,12,0
2018-04-01,STAWELL,3,16,0
2018-04-01,STAWELL,3,17,0
2018-04-01,STAWELL,3,1,0
2018-04-01,STAWELL,4,3,0
2018-04-01,STAWELL,5,12,0
2018-04-01,STAWELL,6,4,14
2018-04-01,STAWELL,6,5,0
2018-04-01,STAWELL,7,15,0
2018-04-01,STAWELL,7,1,6
2018-04-01,STAWELL,8,12,8
2018-04-01,STAWELL,8,13,9
2018-04-01,STAWELL,8,14,0
2018-04-01,STAWELL,8,2,0
2018-04-01,STAWELL,8,4,25
2018-04-01,SUNSHINE COAST,1,3,0
2018-04-01,SUNSHINE COAST,1,4,2
2018-04-01,SUNSHINE COAST,1,7,26
2018-04-01,SUNSHINE COAST,1,8,0
2018-04-01,SUNSHINE COAST,2,8,10
2018-04-01,SUNSHINE COAST,2,2,3
2018-04-01,SUNSHINE COAST,2,4,35
2018-04-01,SUNSHINE COAST,2,1,6
2018-04-01,SUNSHINE COAST,3,9,16
2018-04-01,SUNSHINE COAST,3,10,5
2018-04-01,SUNSHINE COAST,3,11,17
2018-04-01,SUNSHINE COAST,3,2,8
2018-04-01,SUNSHINE COAST,3,3,21
2018-04-01,SUNSHINE COAST,3,4,0
2018-04-01,SUNSHINE COAST,3,5,2
2018-04-01,SUNSHINE COAST,4,14,0
2018-04-01,SUNSHINE COAST,4,9,2
2018-04-01,SUNSHINE COAST,4,10,2
2018-04-01,SUNSHINE COAST,4,1,30
2018-04-01,SUNSHINE COAST,4,2,27
2018-04-01,SUNSHINE COAST,5,8,11
2018-04-01,SUNSHINE COAST,6,1,0
2018-04-01,SUNSHINE COAST,6,4,0
2018-04-01,SUNSHINE COAST,6,6,0
2018-04-01,SUNSHINE COAST,7,8,0
2018-04-01,SUNSHINE COAST,7,9,13
2018-04-01,SUNSHINE COAST,7,10,4
2018-04-01,SUNSHINE COAST,7,2,33
2018-04-01,SUNSHINE COAST,7,3,6
2018-04-01,SUNSHINE COAST,7,5,0
2018-04-01,SUNSHINE COAST,7,1,19
2018-04-01,SUNSHINE COAST,8,8,35
2018-04-01,SUNSHINE COAST,8,10,37
2018-04-01,SUNSHINE COAST,8,11,31
2018-04-01,SUNSHINE COAST,8,3,0
2018-04-01,SUNSHINE COAST,8,5,8
2018-04-01,SUNSHINE COAST,8,1,0
2018-04-01,SUNSHINE COAST,9,13,0
2018-04-01,SUNSHINE COAST,9,7,14
2018-04-01,SUNSHINE COAST,9,8,0
2018-04-01,SUNSHINE COAST,9,2,0
2018-04-01,SUNSHINE COAST,9,3,0
2018-04-01,SUNSHINE COAST,9,4,0
2018-04-01,SUNSHINE COAST,9,5,0
2018-04-01,SUNSHINE COAST,9,6,2
2018-04-02,BEAUDESERT,1,2,0
2018-04-02,BEAUDESERT,1,6,0
2018-04-02,BEAUDESERT,1,7,14
2018-04-02,BEAUDESERT,1,8,0
2018-04-02,BEAUDESERT,1,10,0
2018-04-02,BEAUDESERT,2,13,0
2018-04-02,BEAUDESERT,2,11,0
2018-04-02,BEAUDESERT,2,2,0
2018-04-02,BEAUDESERT,2,3,0
2018-04-02,BEAUDESERT,2,4,0
2018-04-02,BEAUDESERT,3,21,0
2018-04-02,BEAUDESERT,3,22,0
2018-04-02,BEAUDESERT,3,12,0
2018-04-02,BEAUDESERT,3,15,0
2018-04-02,BEAUDESERT,3,16,0
2018-04-02,BEAUDESERT,3,9,0
2018-04-02,BEAUDESERT,3,1,0
2018-04-02,BEAUDESERT,3,3,0
2018-04-02,BEAUDESERT,4,7,0
2018-04-02,BEAUDESERT,4,9,0
2018-04-02,BEAUDESERT,5,9,0
2018-04-02,BEAUDESERT,5,13,0
2018-04-02,BEAUDESERT,5,3,0
2018-04-02,BEAUDESERT,5,5,0
2018-04-02,BEAUDESERT,6,19,0
2018-04-02,BEAUDESERT,6,20,0
2018-04-02,BEAUDESERT,6,16,3
2018-04-02,BEAUDESERT,6,18,0
2018-04-02,BEAUDESERT,6,8,0
2018-04-02,BEAUDESERT,6,11,0
2018-04-02,BEAUDESERT,6,1,0
2018-04-02,BEAUDESERT,6,2,0
2018-04-02,BEAUDESERT,6,3,0
2018-04-02,BEAUDESERT,7,2,0
2018-04-02,BEAUDESERT,8,4,0
2018-04-02,DEVONPORT,1,1,0
2018-04-02,DEVONPORT,1,4,0
2018-04-02,DEVONPORT,1,5,0
2018-04-02,DEVONPORT,1,8,0
2018-04-02,DEVONPORT,3,5,0
2018-04-02,DEVONPORT,5,3,0
2018-04-02,DEVONPORT,5,4,0
2018-04-02,DEVONPORT,5,6,0
2018-04-02,DEVONPORT,6,13,0
2018-04-02,DEVONPORT,6,14,0
2018-04-02,DEVONPORT,6,7,0
2018-04-02,DEVONPORT,6,5,0
2018-04-02,DEVONPORT,7,4,0
2018-04-02,OAKBANK,1,7,0
2018-04-02,OAKBANK,2,5,0
2018-04-02,OAKBANK,2,2,0
2018-04-02,OAKBANK,3,6,0
2018-04-02,OAKBANK,3,3,0
2018-04-02,OAKBANK,4,5,2
2018-04-02,OAKBANK,5,12,0
2018-04-02,OAKBANK,6,10,0
2018-04-02,OAKBANK,6,11,0
2018-04-02,OAKBANK,6,5,0
2018-04-02,OAKBANK,6,6,0
2018-04-02,OAKBANK,6,7,0
2018-04-02,OAKBANK,6,8,6
2018-04-02,OAKBANK,7,15,0
2018-04-02,OAKBANK,7,12,0
2018-04-02,OAKBANK,7,6,6
2018-04-02,OAKBANK,7,1,0
2018-04-02,OAKBANK,8,9,0
2018-04-02,OAKBANK,8,3,0
2018-04-02,OAKBANK,8,4,0
2018-04-02,ROSEHILL,1,7,13
2018-04-02,ROSEHILL,2,7,7
2018-04-02,ROSEHILL,2,4,14
2018-04-02,ROSEHILL,3,9,0
2018-04-02,ROSEHILL,3,10,11
2018-04-02,ROSEHILL,3,12,6
2018-04-02,ROSEHILL,3,6,3
2018-04-02,ROSEHILL,4,2,26
2018-04-02,ROSEHILL,4,5,21
2018-04-02,ROSEHILL,4,6,10
2018-04-02,ROSEHILL,5,13,0
2018-04-02,ROSEHILL,5,11,7
2018-04-02,ROSEHILL,6,5,0
2018-04-02,ROSEHILL,7,15,0
2018-04-02,ROSEHILL,7,14,0
2018-04-02,ROSEHILL,7,3,0
2018-04-02,ROSEHILL,8,6,0
2018-04-02,ROSEHILL,8,2,0
2018-04-02,ROSEHILL,8,3,5
2018-04-02,SANDOWN,1,1,2
2018-04-02,SANDOWN,1,8,0
2018-04-02,SANDOWN,1,9,16
2018-04-02,SANDOWN,2,20,0
2018-04-02,SANDOWN,2,16,0
2018-04-02,SANDOWN,2,19,0
2018-04-02,SANDOWN,2,4,0
2018-04-02,SANDOWN,2,5,0
2018-04-02,SANDOWN,3,8,9
2018-04-02,SANDOWN,3,3,0
2018-04-02,SANDOWN,4,9,11
2018-04-02,SANDOWN,5,14,0
2018-04-02,SANDOWN,5,10,3
2018-04-02,SANDOWN,5,4,5
2018-04-02,SANDOWN,6,17,0
2018-04-02,SANDOWN,6,14,0
2018-04-02,SANDOWN,6,16,3
2018-04-02,SANDOWN,6,7,5
2018-04-02,SANDOWN,7,12,0
2018-04-02,SANDOWN,7,9,7
2018-04-02,SANDOWN,8,19,0
2018-04-02,SANDOWN,8,20,0
2018-04-02,SANDOWN,8,10,0
2018-04-02,SANDOWN,8,14,0
2018-04-02,SANDOWN,8,6,0
2018-04-02,SANDOWN,8,7,0
2018-04-02,WAGGA,2,15,0
2018-04-02,WAGGA,2,16,0
2018-04-02,WAGGA,2,17,0
2018-04-02,WAGGA,2,4,0
2018-04-02,WAGGA,3,15,0
2018-04-02,WAGGA,3,16,0
2018-04-02,WAGGA,3,17,0
2018-04-02,WAGGA,3,2,2
2018-04-02,WAGGA,4,13,0
2018-04-02,WAGGA,4,15,0
2018-04-02,WAGGA,4,9,0
2018-04-02,WAGGA,5,8,0
2018-04-02,WAGGA,5,9,0
2018-04-02,WAGGA,6,14,0
2018-04-02,WAGGA,6,15,0
2018-04-02,WAGGA,7,11,2
2018-04-02,WAGGA,7,13,0
2018-04-02,WAGGA,7,14,0
2018-04-02,WAGGA,7,8,0
2018-04-02,WAGGA,7,2,0
2018-04-02,YORK,2,6,0
2018-04-02,YORK,3,10,0
2018-04-02,YORK,5,2,0
2018-04-02,YORK,6,1,0
2018-04-02,YORK,8,7,0
2018-04-02,YORK,8,5,0
2018-04-03,BALLARAT,1,1,0
2018-04-03,BALLARAT,1,5,0
2018-04-03,BALLARAT,2,4,0
2018-04-03,BALLARAT,3,19,0
2018-04-03,BALLARAT,3,11,0
2018-04-03,BALLARAT,3,12,0
2018-04-03,BALLARAT,3,13,0
2018-04-03,BALLARAT,3,4,0
2018-04-03,BALLARAT,3,5,0
2018-04-03,BALLARAT,3,6,0
2018-04-03,BALLARAT,3,9,0
2018-04-03,BALLARAT,4,9,0
2018-04-03,BALLARAT,4,14,0
2018-04-03,BALLARAT,5,7,0
2018-04-03,BALLARAT,5,1,0
2018-04-03,BALLARAT,5,2,0
2018-04-03,BALLARAT,5,3,0
2018-04-03,BALLARAT,5,4,0
2018-04-03,BALLARAT,6,8,0
2018-04-03,BALLARAT,6,1,0
2018-04-03,BALLARAT,7,14,0
2018-04-03,BALLARAT,7,11,0
2018-04-03,BALLARAT,7,5,7
2018-04-03,BALLARAT,8,14,0
2018-04-03,BALLARAT,8,16,0
2018-04-03,BALLARAT,8,10,0
2018-04-03,BALLARAT,8,11,0
2018-04-03,BALLARAT,8,1,0
2018-04-03,GRAFTON,1,2,10
2018-04-03,GRAFTON,2,9,0
2018-04-03,GRAFTON,2,11,30
2018-04-03,GRAFTON,2,4,0
2018-04-03,GRAFTON,2,5,0
2018-04-03,GRAFTON,2,1,0
2018-04-03,GRAFTON,4,13,2
2018-04-03,GRAFTON,4,14,0
2018-04-03,GRAFTON,4,6,0
2018-04-03,GRAFTON,4,3,0
2018-04-03,GRAFTON,4,4,10
2018-04-03,GRAFTON,5,7,7
2018-04-03,GRAFTON,5,10,0
2018-04-03,GRAFTON,6,18,0
2018-04-03,GRAFTON,6,15,0
2018-04-03,GRAFTON,6,16,0
2018-04-03,GRAFTON,6,17,0
2018-04-03,GRAFTON,7,12,10
2018-04-03,GRAFTON,7,6,0
2018-04-03,GRAFTON,7,3,10
2018-04-03,GRAFTON,8,17,0
2018-04-03,GRAFTON,8,18,0
2018-04-03,GRAFTON,8,6,0
2018-04-03,GRAFTON,8,2,0
2018-04-04,BUNBURY,2,7,0
2018-04-04,BUNBURY,3,5,0
2018-04-04,BUNBURY,6,4,0
2018-04-04,BUNBURY,6,5,7
2018-04-04,BUNBURY,7,8,0
2018-04-04,GAWLER,1,10,13
2018-04-04,GAWLER,2,9,0
2018-04-04,GAWLER,2,3,19
2018-04-04,GAWLER,2,6,14
2018-04-04,GAWLER,3,12,0
2018-04-04,GAWLER,3,13,0
2018-04-04,GAWLER,3,4,9
2018-04-04,GAWLER,4,8,0
2018-04-04,GAWLER,6,2,0
2018-04-04,GAWLER,8,15,0
2018-04-04,GAWLER,8,16,0
2018-04-04,GAWLER,8,11,0
2018-04-04,GAWLER,8,2,8
2018-04-04,IPSWICH,1,1,18
2018-04-04,IPSWICH,2,2,2
2018-04-04,IPSWICH,3,3,3
2018-04-04,IPSWICH,3,8,0
2018-04-04,IPSWICH,4,14,3
2018-04-04,IPSWICH,4,18,0
2018-04-04,IPSWICH,4,19,0
2018-04-04,IPSWICH,4,5,19
2018-04-04,IPSWICH,4,6,0
2018-04-04,IPSWICH,4,1,0
2018-04-04,IPSWICH,5,10,14
2018-04-04,IPSWICH,5,1,0
2018-04-04,IPSWICH,5,4,0
2018-04-04,IPSWICH,6,7,0
2018-04-04,IPSWICH,6,8,6
2018-04-04,IPSWICH,7,10,4
2018-04-04,IPSWICH,7,4,16
2018-04-04,IPSWICH,7,5,11
2018-04-04,IPSWICH,8,12,0
2018-04-04,IPSWICH,8,7,16
2018-04-04,IPSWICH,8,8,7
2018-04-04,IPSWICH,8,11,13
2018-04-04,IPSWICH,8,1,6
2018-04-04,IPSWICH,8,2,19
2018-04-04,IPSWICH,8,4,0
2018-04-04,IPSWICH,8,5,3
2018-04-04,SALE,2,5,13
2018-04-04,SALE,3,6,0
2018-04-04,SALE,4,4,4
2018-04-04,SALE,4,7,0
2018-04-04,SALE,4,8,0
2018-04-04,SALE,5,7,2
2018-04-04,SALE,5,9,2
2018-04-04,SALE,7,6,7
2018-04-04,SALE,8,5,22
2018-04-04,WYONG,2,2,0
2018-04-04,WYONG,2,3,23
2018-04-04,WYONG,2,4,0
2018-04-04,WYONG,3,4,2
2018-04-04,WYONG,4,6,0
2018-04-04,WYONG,6,5,14
2018-04-04,WYONG,6,6,7
2018-04-04,WYONG,6,7,7
2018-04-04,WYONG,7,6,0
2018-04-04,WYONG,8,6,0
2018-04-04,WYONG,8,5,4
2018-04-05,BENALLA,1,3,0
2018-04-05,BENALLA,3,9,5
2018-04-05,BENALLA,4,7,0
2018-04-05,BENALLA,4,8,0
2018-04-05,BENALLA,4,3,3
2018-04-05,BENALLA,4,4,0
2018-04-05,BENALLA,6,14,0
2018-04-05,BENALLA,6,3,19
2018-04-05,BENALLA,6,4,0
